duration,protocol_type,src_port,dst_port,pkt_count,byte_count,avg_pkt_size,flow_iat_mean,flow_iat_std,fwd_pkt_count,bwd_pkt_count,fwd_byte_count,bwd_byte_count,syn_flag,ack_flag,rst_flag,fin_flag,psh_flag,urg_flag,login_attempts,label
50.8499,1,19699,417,270,42930,159.0,0.24107,0.054084,156,114,25758,17172,1,1,1,0,0,0,59,SSH-Bruteforce
29.2519,1,53964,506,69,29877,433.0,0.226389,0.137266,46,23,17926,11951,1,1,0,1,1,0,1,BENIGN
10.9827,1,49754,782,84,9492,113.0,0.359523,0.292937,57,27,5695,3797,1,1,0,1,0,0,1,BENIGN
16.3701,6,39394,891,96,33216,346.0,0.138051,0.169461,40,56,19929,13287,1,1,0,0,1,0,1,BENIGN
8.1397,1,7158,592,86,21242,247.0,0.141017,0.161127,41,45,12745,8497,0,0,0,0,0,0,0,BENIGN
8.7567,1,16369,162,12,5496,458.0,0.341526,0.190155,7,5,3297,2199,0,0,0,0,1,0,0,BENIGN
0.7057,1,36626,345,61,5734,94.0,0.214986,0.158814,27,34,3440,2294,1,0,0,0,1,0,0,Malware-C2
0.4941,1,40190,365,8,4112,514.0,0.047369,0.274063,4,4,2467,1645,1,1,0,1,1,0,0,SQL-Injection
0.083,6,16604,141,5,10640,2128.0,0.207246,0.036637,2,3,6384,4256,1,1,0,0,1,0,0,XSS
24.1783,6,63224,686,51,7803,153.0,0.46022,0.230599,27,24,4681,3122,0,1,1,1,0,0,0,BENIGN
10.7053,6,41435,226,73,24674,338.0,0.376782,0.121769,29,44,14804,9870,1,0,0,1,0,0,0,BENIGN
3.0822,6,61512,766,133,5453,41.0,0.238308,0.145672,53,80,3271,2182,0,0,0,0,0,0,0,ARP-Spoofing
2.1137,6,11760,784,68,2312,34.0,0.120134,0.101857,47,21,1387,925,0,0,0,0,0,0,0,ARP-Spoofing
4.9766,6,51783,869,60,18540,309.0,0.365191,0.210427,37,23,11124,7416,0,1,0,0,0,0,0,BENIGN
10.7461,1,56045,653,329,29281,89.0,0.431496,0.076256,183,146,17568,11713,1,0,0,1,0,0,281,SSH-Bruteforce
34.6946,6,59696,34,624,1541904,2471.0,0.076044,0.173086,263,361,925142,616762,1,1,0,1,0,0,0,Ransomware
9.8391,6,51363,787,90,42930,477.0,0.44516,0.15369,54,36,25758,17172,0,1,1,1,1,0,0,BENIGN
2.6662,17,51444,942,16,7696,481.0,0.247876,0.080471,7,9,4617,3079,0,1,0,0,0,0,1,BENIGN
62.0546,6,12004,986,263,25511,97.0,0.451677,0.298915,147,116,15306,10205,1,1,1,1,0,0,166,SSH-Bruteforce
2.8191,1,58248,541,13,1963,151.0,0.171513,0.110741,5,8,1177,786,0,1,0,0,1,0,10,PrivilegeEscalation
1.9892,17,48845,157,21,5838,278.0,0.394808,0.106249,12,9,3502,2336,0,0,0,1,1,0,1,SQL-Injection
204.8935,17,15631,98,1158,8588886,7417.0,0.20047,0.263264,616,542,5153331,3435555,0,1,0,0,1,0,0,DataExfiltration
0.0541,1,31912,610,13,5122,394.0,0.189056,0.125998,6,7,3073,2049,1,1,0,1,1,0,0,SQL-Injection
37.6008,1,57379,364,955,3870615,4053.0,0.065002,0.251692,626,329,2322369,1548246,1,1,0,0,1,0,1,Ransomware
23.2819,17,2423,1017,50,6100,122.0,0.375582,0.157925,31,19,3660,2440,1,1,0,0,1,0,1,BENIGN
3.1055,6,49807,234,205,8200,40.0,0.357624,0.189841,136,69,4920,3280,0,0,0,0,0,0,0,ARP-Spoofing
4.7804,17,12699,721,34,17170,505.0,0.14651,0.051259,15,19,10302,6868,1,0,0,0,0,0,1,BENIGN
112.9241,6,4826,391,7391,48869292,6612.0,0.210478,0.020085,3429,3962,29321575,19547717,0,0,0,0,1,0,0,DataExfiltration
0.6514,17,6230,599,11,20966,1906.0,0.30184,0.181047,6,5,12579,8387,0,1,0,1,1,0,1,SQL-Injection
2.8402,1,65149,404,61,18727,307.0,0.273898,0.14452,29,32,11236,7491,0,1,0,0,1,0,0,BENIGN
107.1315,6,43935,511,26128,2168624,83.0,0.300929,0.04128,14126,12002,1301174,867450,1,0,0,0,0,1,0,DDoS
8.4282,6,17153,84,11,3641,331.0,0.055413,0.063479,4,7,2184,1457,0,1,0,1,1,0,1,BENIGN
28.7833,1,9896,140,35,8295,237.0,0.36971,0.071505,16,19,4977,3318,1,1,0,0,1,0,0,BENIGN
29.1366,17,57820,908,52,18304,352.0,0.392344,0.041058,26,26,10982,7322,0,1,0,1,1,0,0,BENIGN
109.0937,1,17959,26,4002,30847416,7708.0,0.324419,0.009688,2529,1473,18508449,12338967,0,1,0,1,0,0,0,DataExfiltration
32.646,6,15493,340,89,6230,70.0,0.1678,0.010159,43,46,3738,2492,1,1,1,1,0,0,216,SSH-Bruteforce
3.194,6,8225,48,20,9700,485.0,0.10576,0.137302,10,10,5820,3880,0,0,0,1,0,0,1,BENIGN
86.3255,6,40782,540,29776,2292752,77.0,0.180151,0.155419,16440,13336,1375651,917101,1,0,0,0,0,1,0,DDoS
8.8097,17,24740,667,10,1880,188.0,0.472172,0.063053,4,6,1128,752,1,1,0,0,0,0,2,GeoAnomaly
23.7159,1,13184,1024,365,1385175,3795.0,0.384608,0.251197,215,150,831105,554070,0,1,0,0,1,0,1,Ransomware
26.5264,6,25716,552,23,3703,161.0,0.467162,0.273987,14,9,2221,1482,0,1,1,1,0,0,1,BENIGN
10.204,1,3668,188,263,8416,32.0,0.452956,0.001534,123,140,5049,3367,0,0,0,0,0,0,0,ARP-Spoofing
68.4572,6,36744,670,259,59570,230.0,0.334402,0.001343,152,107,35742,23828,1,1,1,0,0,0,156,SSH-Bruteforce
43.3288,6,54829,90,299,632684,2116.0,0.23576,0.172301,200,99,379610,253074,1,1,1,0,1,0,1,Ransomware
0.4886,6,63517,400,26,19240,740.0,0.01637,0.051169,12,14,11544,7696,0,1,1,0,1,0,1,SQL-Injection
15.497,1,53010,270,197,8077,41.0,0.058178,0.260357,98,99,4846,3231,0,0,0,0,0,0,0,ARP-Spoofing
9.8851,1,55959,435,4843,358382,74.0,0.458374,0.299163,2339,2504,215029,143353,1,0,1,0,0,0,0,PortScan
0.3721,17,32000,261,23,12604,548.0,0.074018,0.016461,14,9,7562,5042,1,1,0,0,1,0,2,SQL-Injection
14.463,17,12367,935,88,20592,234.0,0.118952,0.235509,54,34,12355,8237,0,1,0,0,0,0,1,BENIGN
198.8532,17,48087,964,5770,23322340,4042.0,0.307803,0.212097,2845,2925,13993404,9328936,0,1,0,0,1,0,0,DataExfiltration
1.5283,1,57872,351,29,6293,217.0,0.068458,0.035112,15,14,3775,2518,0,1,0,1,1,0,0,Malware-C2
19.5408,6,7365,966,16,4832,302.0,0.150142,0.095668,8,8,2899,1933,1,1,0,0,1,0,1,BENIGN
21.0481,1,18718,451,3262,143528,44.0,0.294523,0.298328,1819,1443,86116,57412,1,0,1,0,0,0,0,PortScan
11.9828,6,52276,905,79,23068,292.0,0.187284,0.294167,54,25,13840,9228,0,1,0,0,0,0,1,BENIGN
95.6482,1,29319,103,444,74148,167.0,0.216753,0.232135,228,216,44488,29660,1,1,0,1,0,0,128,SSH-Bruteforce
17.8878,6,52039,622,85,30260,356.0,0.377587,0.17164,43,42,18156,12104,1,1,1,1,1,0,1,BENIGN
48.6928,17,15983,853,257,54741,213.0,0.177798,0.147939,172,85,32844,21897,1,1,1,0,0,0,255,SSH-Bruteforce
19.0286,6,40339,370,54,5184,96.0,0.107391,0.02548,24,30,3110,2074,0,1,0,0,0,0,1,BENIGN
3.9411,17,12340,913,17,3757,221.0,0.349392,0.295237,8,9,2254,1503,0,1,1,0,1,0,0,Malware-C2
27.1293,17,19804,36,4646,255530,55.0,0.067963,0.114703,3040,1606,153318,102212,1,0,0,0,0,0,0,PortScan
2.347,1,41854,212,25,8025,321.0,0.35147,0.297499,10,15,4815,3210,0,1,0,1,0,0,1,PrivilegeEscalation
11.4617,6,60556,417,73,11753,161.0,0.238189,0.219858,47,26,7051,4702,1,1,0,0,0,0,0,BENIGN
43.8804,6,37252,459,486,67068,138.0,0.465031,0.065092,303,183,40240,26828,1,0,1,0,0,0,129,SSH-Bruteforce
30.9711,17,27544,836,93,21111,227.0,0.423489,0.15328,40,53,12666,8445,1,0,0,1,0,0,217,SSH-Bruteforce
1.534,17,56600,361,16,17680,1105.0,0.081536,0.001788,10,6,10608,7072,0,1,0,0,1,0,1,SQL-Injection
10.433,17,61364,740,24,5664,236.0,0.112677,0.05581,16,8,3398,2266,0,1,0,0,1,0,1,BENIGN
27.2844,6,41893,354,4870,28713520,5896.0,0.14473,0.011237,2814,2056,17228112,11485408,1,1,0,0,0,0,0,DataExfiltration
23.2006,17,36337,556,67,11122,166.0,0.076823,0.089517,41,26,6673,4449,0,1,1,1,0,0,0,BENIGN
25.5581,17,8597,421,88,11880,135.0,0.375024,0.155263,42,46,7128,4752,1,1,0,0,1,0,1,BENIGN
28.3795,17,29405,226,453,72027,159.0,0.407777,0.10511,251,202,43216,28811,1,1,0,1,0,0,0,DNS-Tunneling
21.8142,6,7099,7,80,5360,67.0,0.197072,0.183054,55,25,3216,2144,0,0,0,0,0,0,0,BENIGN
1.3606,6,6933,913,19,4237,223.0,0.472949,0.130636,11,8,2542,1695,1,0,0,0,0,0,1,BENIGN
25.201,1,50848,963,4539,236028,52.0,0.239011,0.061347,2473,2066,141616,94412,1,0,0,0,0,0,0,PortScan
8.872,1,44076,556,10,4330,433.0,0.070723,0.247874,5,5,2598,1732,0,0,1,0,1,0,3,GeoAnomaly
16.6153,17,49810,220,4257,212850,50.0,0.225007,0.295521,2069,2188,127710,85140,1,0,0,0,0,0,0,PortScan
4.4573,6,42063,541,99,3168,32.0,0.314928,0.271794,40,59,1900,1268,0,0,0,0,0,0,0,ARP-Spoofing
6.8983,17,12850,584,93,40827,439.0,0.311553,0.03429,48,45,24496,16331,0,1,0,0,0,0,0,BENIGN
0.9033,17,33522,267,7,6363,909.0,0.260587,0.232006,2,5,3817,2546,0,1,0,1,0,0,0,XSS
1.4269,1,2260,429,16,20912,1307.0,0.06776,0.078356,7,9,12547,8365,0,1,0,0,1,0,0,SQL-Injection
7.5387,6,2704,362,31,13578,438.0,0.24466,0.067198,15,16,8146,5432,1,1,1,1,1,0,3,GeoAnomaly
14.254,1,56671,208,17,2754,162.0,0.174993,0.050072,9,8,1652,1102,0,1,0,0,0,0,0,BENIGN
3.4487,6,43471,344,46,23506,511.0,0.312269,0.188399,28,18,14103,9403,1,1,0,0,0,0,0,Malware-C2
8.0681,6,63088,680,28,13636,487.0,0.111293,0.158693,16,12,8181,5455,1,1,0,1,0,0,1,BENIGN
2.0794,1,50312,259,70,16380,234.0,0.212291,0.284105,44,26,9828,6552,0,1,0,0,0,0,1,BENIGN
26.2019,6,55444,464,287,443702,1546.0,0.087513,0.260782,199,88,266221,177481,0,1,0,0,0,0,1,Ransomware
10.7116,1,11653,416,73,8614,118.0,0.253795,0.225221,31,42,5168,3446,0,1,0,0,0,0,1,BENIGN
3.805,17,17584,88,7,2548,364.0,0.257691,0.262347,4,3,1528,1020,0,1,0,1,0,0,3,GeoAnomaly
0.9594,17,57160,573,93,9579,103.0,0.396949,0.205857,53,40,5747,3832,0,1,0,0,0,0,1,BENIGN
1.2892,17,37746,468,8,12976,1622.0,0.401836,0.011818,5,3,7785,5191,1,1,0,1,1,0,0,SQL-Injection
24.8984,6,7308,625,57,10203,179.0,0.195029,0.108016,37,20,6121,4082,0,1,0,1,0,0,0,BENIGN
43.6684,17,1545,581,919,1613764,1756.0,0.137997,0.118642,567,352,968258,645506,0,1,0,0,0,0,0,Ransomware
178.8617,1,25116,856,17930,1147520,64.0,0.451554,0.244301,7442,10488,688512,459008,1,0,0,0,1,1,0,DDoS
259.5112,6,64262,371,27835,1475255,53.0,0.176738,0.293833,12807,15028,885153,590102,1,0,1,0,0,1,0,DDoS
1.0618,6,25435,364,3,4797,1599.0,0.234402,0.064835,1,2,2878,1919,0,1,0,1,1,0,1,SQL-Injection
3.7983,1,7655,319,24,10344,431.0,0.017782,0.16978,12,12,6206,4138,1,1,0,0,1,0,1,PrivilegeEscalation
15.2183,17,62666,863,115,4600,40.0,0.098982,0.107646,76,39,2760,1840,0,0,0,0,0,0,0,ARP-Spoofing
55.29,6,2543,474,460,56120,122.0,0.472882,0.075225,278,182,33672,22448,1,0,1,0,0,0,161,SSH-Bruteforce
28.5248,17,27562,464,107,10165,95.0,0.018164,0.148789,52,55,6099,4066,1,1,1,1,1,0,256,SSH-Bruteforce
19.8642,6,56082,878,295,30680,104.0,0.433118,0.094396,188,107,18408,12272,0,1,0,0,1,0,0,DNS-Tunneling
26.7563,6,3728,243,61,30805,505.0,0.446611,0.040175,40,21,18483,12322,0,1,0,0,1,0,1,BENIGN
19.5294,17,4634,973,3903,265404,68.0,0.235665,0.295568,2202,1701,159242,106162,1,0,1,0,0,0,0,PortScan
89.0157,1,28990,33,5730,31778580,5546.0,0.020345,0.298402,3905,1825,19067148,12711432,0,1,0,1,1,0,0,DataExfiltration
11.6804,1,17515,680,3013,225975,75.0,0.157678,0.281689,1459,1554,135585,90390,0,0,1,0,0,0,0,PortScan
55.9329,1,10656,522,894,2849178,3187.0,0.115419,0.064569,552,342,1709506,1139672,0,1,0,0,1,0,0,Ransomware
24.4401,6,31999,146,90,21870,243.0,0.060859,0.002409,41,49,13122,8748,0,1,0,0,0,0,0,BENIGN
21.9264,17,45327,189,71,26909,379.0,0.089908,0.106895,31,40,16145,10764,0,1,0,0,0,0,1,BENIGN
16.5502,17,43687,411,98,31948,326.0,0.016486,0.170956,61,37,19168,12780,0,1,0,0,1,0,0,BENIGN
17.2715,1,48006,892,14,1414,101.0,0.053615,0.279278,9,5,848,566,0,0,0,0,1,0,0,BENIGN
19.7185,6,10404,270,87,19227,221.0,0.173953,0.019142,43,44,11536,7691,0,1,0,0,1,0,1,BENIGN
59.1842,1,40105,341,927,1921671,2073.0,0.004671,0.251315,534,393,1153002,768669,0,1,0,0,1,0,2,Ransomware
2.8365,6,32728,640,90,24390,271.0,0.084855,0.289175,53,37,14634,9756,0,1,0,1,1,0,1,BENIGN
16.2164,1,52809,273,76,11856,156.0,0.215306,0.140022,50,26,7113,4743,0,1,0,0,0,0,1,BENIGN
13.3253,6,12551,406,87,15573,179.0,0.048242,0.123863,40,47,9343,6230,0,0,0,0,0,0,1,BENIGN
2.3707,17,40932,558,89,37380,420.0,0.084829,0.147565,57,32,22428,14952,0,1,0,0,0,0,0,BENIGN
21.3614,1,62599,403,61,20801,341.0,0.092096,0.138447,32,29,12480,8321,0,1,0,1,0,0,0,BENIGN
15.8643,1,48277,949,34,10574,311.0,0.483523,0.124951,15,19,6344,4230,0,1,1,0,0,0,0,BENIGN
263.4391,6,60785,692,42330,2582130,61.0,0.226775,0.174616,21125,21205,1549278,1032852,1,0,0,0,0,1,0,DDoS
18.7417,17,35185,560,89,40940,460.0,0.074446,0.113578,46,43,24564,16376,0,1,0,0,1,0,0,BENIGN
1.8511,1,54232,393,859,52399,61.0,0.304516,0.001927,569,290,31439,20960,1,0,1,0,0,0,0,PortScan
0.8508,1,36422,83,8,3728,466.0,0.409598,0.01292,5,3,2236,1492,0,1,0,1,0,0,2,PrivilegeEscalation
36.5609,1,52402,127,372,83700,225.0,0.267283,0.019298,189,183,50220,33480,1,0,1,0,0,0,194,SSH-Bruteforce
13.543,17,10627,135,66,9900,150.0,0.440945,0.277957,33,33,5940,3960,0,1,0,0,0,0,0,BENIGN
7.7879,17,52780,494,23,9775,425.0,0.356612,0.12793,14,9,5865,3910,0,1,0,0,0,0,1,BENIGN
5.473,1,38345,101,10,8800,880.0,0.346875,0.278628,4,6,5280,3520,1,0,0,1,0,0,1,GeoAnomaly
18.0361,17,29899,765,262,32488,124.0,0.067315,0.1084,156,106,19492,12996,0,1,0,1,0,0,0,DNS-Tunneling
11.6976,6,40976,391,88,32472,369.0,0.361354,0.206955,53,35,19483,12989,1,0,0,0,1,0,1,BENIGN
200.1159,17,62094,848,9688,43208480,4460.0,0.03311,0.246186,6197,3491,25925088,17283392,0,1,0,0,0,0,0,DataExfiltration
14.3105,6,49010,835,4196,268544,64.0,0.302961,0.295442,2341,1855,161126,107418,1,0,1,0,0,0,0,PortScan
4.559,6,3458,739,83,22493,271.0,0.029528,0.165195,46,37,13495,8998,0,1,0,1,1,0,1,BENIGN
71.126,1,54209,495,354,59826,169.0,0.440031,0.107807,220,134,35895,23931,1,0,1,0,0,0,224,SSH-Bruteforce
193.1483,17,43803,581,35490,3407040,96.0,0.318476,0.078391,23068,12422,2044224,1362816,1,0,0,0,0,0,0,DDoS
89.8045,17,25427,945,126,8820,70.0,0.261813,0.0232,56,70,5292,3528,1,1,1,1,0,0,268,SSH-Bruteforce
0.8251,6,1512,652,29,7192,248.0,0.462894,0.078245,18,11,4315,2877,0,1,0,0,1,0,2,SQL-Injection
21.7328,6,27636,653,3524,144484,41.0,0.053383,0.070531,1909,1615,86690,57794,1,0,1,0,0,0,0,PortScan
14.7791,17,46867,906,76,5244,69.0,0.41119,0.126517,39,37,3146,2098,0,1,0,0,0,0,0,BENIGN
234.9523,1,53295,703,6192,42588576,6878.0,0.28972,0.117997,2967,3225,25553145,17035431,0,1,0,0,1,0,0,DataExfiltration
1.8261,6,23548,277,41,12792,312.0,0.427226,0.155324,20,21,7675,5117,1,0,0,0,1,0,0,Malware-C2
0.5792,1,51913,392,22,38566,1753.0,0.214348,0.076973,9,13,23139,15427,0,1,1,0,1,0,2,SQL-Injection
0.7849,6,64517,960,21,4578,218.0,0.073198,0.019459,12,9,2746,1832,0,0,0,1,1,0,0,SQL-Injection
13.7923,17,6438,778,338,47320,140.0,0.230321,0.205732,183,155,28392,18928,1,0,1,1,0,0,192,SSH-Bruteforce
1.0642,1,31111,79,15,15360,1024.0,0.016056,0.084808,7,8,9216,6144,0,1,0,0,1,0,1,SQL-Injection
23.9594,17,2158,475,56,6440,115.0,0.153762,0.2369,38,18,3864,2576,0,0,0,1,1,0,0,BENIGN
33.5334,6,37009,822,812,551348,679.0,0.411714,0.079995,401,411,330808,220540,1,0,0,1,1,0,0,Ransomware
21.9921,1,40844,453,14,2254,161.0,0.207002,0.107217,6,8,1352,902,1,0,0,0,1,0,1,BENIGN
0.5221,17,39205,926,28,5516,197.0,0.264489,0.061608,17,11,3309,2207,1,1,0,0,1,0,0,Malware-C2
0.6766,6,65166,1008,6,5262,877.0,0.185021,0.002804,3,3,3157,2105,0,1,0,1,0,0,1,SQL-Injection
193.6252,17,11792,920,17430,1429260,82.0,0.115258,0.246535,6978,10452,857556,571704,1,0,0,0,0,1,0,DDoS
3.7597,17,48558,921,52,23764,457.0,0.098046,0.281338,23,29,14258,9506,0,1,0,0,1,0,0,Malware-C2
214.746,1,28399,286,22763,1729988,76.0,0.055965,0.104942,12222,10541,1037992,691996,1,0,0,0,0,1,0,DDoS
88.1296,6,55433,400,20874,1043700,50.0,0.2336,0.053717,12549,8325,626220,417480,1,0,0,0,0,1,0,DDoS
46.1945,6,39986,411,5548,499320,90.0,0.091968,0.112493,3507,2041,299592,199728,1,0,0,0,0,1,0,DDoS
29.1133,17,63280,353,465,692385,1489.0,0.010551,0.031932,190,275,415431,276954,0,0,0,0,0,0,1,Ransomware
24.6276,17,42056,519,77,24101,313.0,0.418174,0.121736,50,27,14460,9641,0,1,0,1,1,0,0,BENIGN
87.8781,1,38348,414,2265,6493755,2867.0,0.346842,0.072355,1430,835,3896253,2597502,0,1,0,0,1,0,0,DataExfiltration
28.9297,17,30238,431,326,50204,154.0,0.108092,0.173619,195,131,30122,20082,1,0,0,1,0,0,0,DNS-Tunneling
24.3209,6,47715,164,24,2208,92.0,0.110883,0.115038,11,13,1324,884,1,1,0,0,1,0,1,BENIGN
255.8742,1,24711,162,9180,70695180,7701.0,0.455533,0.297462,5692,3488,42417108,28278072,1,1,0,1,1,0,0,DataExfiltration
35.516,17,3763,1021,596,79864,134.0,0.460451,0.18618,305,291,47918,31946,0,1,1,0,1,0,0,DNS-Tunneling
7.9069,1,6778,707,94,47564,506.0,0.32223,0.002936,56,38,28538,19026,0,1,0,1,0,0,1,BENIGN
191.7713,17,22427,901,29609,2783246,94.0,0.245379,0.18974,12127,17482,1669947,1113299,1,0,0,0,0,1,0,DDoS
2.3319,6,52529,141,14,3976,284.0,0.104921,0.255663,8,6,2385,1591,0,1,0,1,1,0,1,BENIGN
0.1081,6,38127,323,12,4308,359.0,0.435437,0.259217,7,5,2584,1724,0,1,0,1,1,0,1,SQL-Injection
21.4548,6,12963,145,31,11222,362.0,0.192832,0.258704,20,11,6733,4489,1,1,0,0,0,0,0,BENIGN
6.813,1,33432,999,60,27360,456.0,0.346948,0.238124,27,33,16416,10944,0,1,0,1,0,0,0,BENIGN
14.8883,17,17867,692,53,8639,163.0,0.372512,0.084726,29,24,5183,3456,1,1,0,0,0,0,1,BENIGN
0.301,6,37565,199,13,31824,2448.0,0.233995,0.006641,6,7,19094,12730,0,1,1,0,1,0,0,XSS
10.9612,6,16002,520,28,14168,506.0,0.46557,0.112934,14,14,8500,5668,1,1,0,0,0,0,1,BENIGN
3.3243,6,58660,370,66,15708,238.0,0.496033,0.27897,27,39,9424,6284,1,1,0,0,0,0,0,Malware-C2
11.6365,1,39342,390,879,1918857,2183.0,0.12988,0.009984,479,400,1151314,767543,1,1,0,0,0,0,1,Ransomware
226.1784,17,52022,758,1823,2464696,1352.0,0.278718,0.191984,938,885,1478817,985879,1,1,0,1,1,0,0,DataExfiltration
1.8582,1,58660,568,3,1125,375.0,0.264793,0.0845,1,2,675,450,1,1,0,1,1,0,2,SQL-Injection
0.3083,6,12787,99,25,24100,964.0,0.158391,0.043547,17,8,14460,9640,0,1,0,0,1,0,1,SQL-Injection
5.308,17,49704,980,41,17056,416.0,0.093403,0.109348,25,16,10233,6823,0,1,0,0,0,0,1,BENIGN
12.5725,1,57834,472,715,42185,59.0,0.475187,0.100187,366,349,25311,16874,1,0,1,0,0,0,0,PortScan
15.2128,6,45477,465,6,2004,334.0,0.410372,0.146077,3,3,1202,802,0,0,0,1,0,0,1,BENIGN
13.5706,1,27316,578,410,251330,613.0,0.126244,0.262869,165,245,150798,100532,0,0,0,0,1,0,1,Ransomware
18.9477,17,51467,105,1976,84968,43.0,0.41312,0.03093,916,1060,50980,33988,1,0,1,0,0,0,0,PortScan
18.8861,1,17982,631,210,7560,36.0,0.050373,0.057063,107,103,4536,3024,0,0,0,0,0,0,0,ARP-Spoofing
16.9675,6,31600,204,37,3256,88.0,0.154553,0.202438,16,21,1953,1303,1,1,0,0,1,0,1,BENIGN
12.3684,17,53217,83,8,2296,287.0,0.239876,0.184015,4,4,1377,919,1,0,0,0,0,0,1,BENIGN
0.5769,17,59759,897,60,15900,265.0,0.305875,0.050385,28,32,9540,6360,1,1,0,0,1,0,0,Malware-C2
92.4475,17,63639,91,366,58194,159.0,0.121713,0.127594,234,132,34916,23278,1,1,0,0,0,0,220,SSH-Bruteforce
6.1304,17,16923,30,96,29760,310.0,0.372166,0.242155,38,58,17856,11904,0,1,0,0,0,0,0,BENIGN
4.9927,17,7930,43,14,4326,309.0,0.200948,0.230692,6,8,2595,1731,0,1,1,0,0,0,9,PrivilegeEscalation
2.5208,6,12366,535,48,21696,452.0,0.41699,0.149184,20,28,13017,8679,1,1,0,0,1,0,0,Malware-C2
2.4137,6,15336,946,26,12636,486.0,0.071701,0.047459,16,10,7581,5055,0,0,1,1,0,0,6,PrivilegeEscalation
0.4546,6,62157,523,70,26740,382.0,0.132423,0.255726,37,33,16044,10696,0,0,0,1,0,0,0,BENIGN
26.5014,17,23133,893,2663,183747,69.0,0.151863,0.072886,1322,1341,110248,73499,1,0,1,0,0,0,0,PortScan
0.4752,17,25059,418,24,43800,1825.0,0.407725,0.054732,12,12,26280,17520,1,1,0,1,1,0,2,SQL-Injection
15.6221,1,5432,24,96,21024,219.0,0.025775,0.132824,57,39,12614,8410,0,1,0,0,1,0,0,BENIGN
247.6966,17,16853,527,5232,29341056,5608.0,0.299911,0.112196,2610,2622,17604633,11736423,0,1,0,1,1,0,0,DataExfiltration
3.6686,1,11925,91,17,3842,226.0,0.387876,0.178816,6,11,2305,1537,1,0,0,0,0,0,0,Malware-C2
0.9711,6,47939,723,8,1760,220.0,0.017919,0.032476,4,4,1056,704,0,1,0,0,0,0,10,PrivilegeEscalation
29.7624,6,49049,1016,30,3270,109.0,0.182602,0.074887,17,13,1962,1308,0,1,0,1,0,0,1,BENIGN
1.819,6,53753,477,25,25975,1039.0,0.055684,0.252725,13,12,15585,10390,0,1,0,0,1,0,0,SQL-Injection
6.4663,6,34115,799,2360,155760,66.0,0.119619,0.289906,961,1399,93456,62304,1,0,1,0,0,0,0,PortScan
1.7539,17,60303,770,5,2265,453.0,0.215946,0.288501,2,3,1359,906,1,1,0,1,0,0,1,BENIGN
8.8759,6,59524,720,19,3667,193.0,0.285658,0.183938,11,8,2200,1467,0,1,0,1,0,0,0,BENIGN
0.3962,6,19487,782,18,5076,282.0,0.406289,0.010859,10,8,3045,2031,0,1,0,0,1,0,0,BENIGN
2.1817,1,28198,288,49,23716,484.0,0.127235,0.228751,26,23,14229,9487,0,1,0,0,1,0,1,BENIGN
22.7622,1,39614,848,35,3430,98.0,0.106641,0.218946,21,14,2058,1372,0,1,0,0,1,0,1,BENIGN
2.0491,17,18300,13,15,6180,412.0,0.200423,0.260227,6,9,3708,2472,0,0,0,1,1,0,2,PrivilegeEscalation
0.686,6,25234,656,9,10107,1123.0,0.156352,0.066822,5,4,6064,4043,1,1,0,0,1,0,0,XSS
158.7139,17,27333,340,12292,909608,74.0,0.173328,0.199503,8367,3925,545764,363844,1,0,0,0,0,1,0,DDoS
43.6529,17,56579,820,631,101591,161.0,0.250782,0.278154,284,347,60954,40637,1,0,0,1,0,0,0,DNS-Tunneling
1.8853,17,45482,401,77,32186,418.0,0.302505,0.153882,32,45,19311,12875,1,1,0,1,1,0,0,BENIGN
20.4165,6,23878,384,62,8618,139.0,0.475868,0.009246,30,32,5170,3448,0,1,0,0,0,0,1,BENIGN
19.3846,1,49371,686,73,7811,107.0,0.424093,0.003818,33,40,4686,3125,1,1,0,0,1,0,0,BENIGN
2.6349,6,19625,453,51,20502,402.0,0.486388,0.038091,26,25,12301,8201,0,0,0,0,0,0,0,Malware-C2
174.7255,1,23657,600,8690,842930,97.0,0.098418,0.044098,4164,4526,505758,337172,0,0,0,0,0,1,0,DDoS
6.7553,1,44149,272,72,17280,240.0,0.351556,0.294217,32,40,10368,6912,0,1,0,1,0,0,1,BENIGN
15.1294,1,8668,591,13635,572670,42.0,0.315992,0.11243,9483,4152,343602,229068,1,0,0,0,1,1,0,DDoS
1.8174,1,41142,871,30,11670,389.0,0.057447,0.039695,14,16,7002,4668,1,0,0,1,0,0,0,BENIGN
11.0879,6,44720,655,55,16170,294.0,0.038638,0.215287,24,31,9702,6468,0,1,0,1,1,0,1,BENIGN
6.5398,6,41923,5,99,18018,182.0,0.386545,0.103814,62,37,10810,7208,0,1,0,0,1,0,1,BENIGN
45.7697,6,41280,97,6931,33185628,4788.0,0.068727,0.287524,2956,3975,19911376,13274252,0,1,0,0,1,0,0,DataExfiltration
5.0601,17,45766,213,32,2144,67.0,0.038389,0.259071,17,15,1286,858,0,1,0,1,1,0,1,BENIGN
24.4491,17,42185,591,64,8128,127.0,0.454726,0.115433,41,23,4876,3252,1,1,0,0,1,0,0,BENIGN
115.6494,17,28068,54,28896,1444800,50.0,0.082704,0.287044,12994,15902,866880,577920,1,0,0,0,0,1,0,DDoS
41.9294,6,37767,514,9717,63724086,6558.0,0.386443,0.070892,4097,5620,38234451,25489635,1,1,0,0,1,0,0,DataExfiltration
